what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1339127662545
error,log,,,"Core exception while retrieving the content description",1339127662546
error,log,,,"Core exception while retrieving the content description",1339127662547
error,log,,,"Core exception while retrieving the content description",1339127662548
error,log,,,"Core exception while retrieving the content description",1339127662549
error,log,,,"Core exception while retrieving the content description",1339127662553
error,log,,,"Core exception while retrieving the content description",1339127662554
error,log,,,"Core exception while retrieving the content description",1339127662555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339127662565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339127662577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339127663012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339127663515
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339127663593
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339127663604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339127677275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339127709164
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339127727251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339127729998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339127732554
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339127732663
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339127732769
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339127732806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339127732835
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339127736451
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339127736486
