what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1339549081079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339549081097
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1339549082408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339549086817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339549773627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339549774696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550175560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550177438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550447061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550455023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550455849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550457323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550788897
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1339550792988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339550793027
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339550795153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550802235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550803075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339550804097
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1339553016791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339554607549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339554609288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339554840514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339554842546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339555013162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339555014915
