what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339125968466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339125974297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126007509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126015627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126031354
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1339126032881
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1339126032909
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1339126032966
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1339126032987
started,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1339126032987
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1339126032988
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1339126033012
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1339126033013
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1339126033053
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1339126033053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126033112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339126034605
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1339126041232
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1339126041243
error,log,,,"Problems encountered during text search.",1339126041364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126041423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126041522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339126044569
