what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318067096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318097246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318102636
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1337318103953
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1337318103963
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1337318103964
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1337318103992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318104075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337318105828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337318107460
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1337318108414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318108561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318108922
error,log,,,"Problems encountered during text search.",1337318109610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318111493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318113157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318122908
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1337318122949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337318124952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318138156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337318155169
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337318159424
