what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1338766421425
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1338766421495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766421602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338766423905
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1338766425466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766425598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766426167
error,log,,,"Problems encountered during text search.",1338766426981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766428936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766431427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766440470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766444113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338766446254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766448504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766448813
error,log,,,"Problems encountered during text search.",1338766449493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766451323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766452334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766512815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766518614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766575612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766576244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766756267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766756703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766822427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766824923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766882221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766882939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766907643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338766908123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338767088417
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1338767136223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338767140880
