what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480703812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480704924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480706565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480707589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480708724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480713046
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339480713647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480714921
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1339480726544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480726580
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339480733913
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480734061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480734121
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339480734148
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480737521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480737559
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339480737581
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1339480750292
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1339480750293
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1339480750305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480754535
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1339480782068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480782077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480782397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480782398
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480792473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480792510
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339480792532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480795722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480798554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480803040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480803979
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480805958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339480819465
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339480832611
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339480832655
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339480832685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480852492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480853886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480855506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339480868178
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480869779
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480881110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339480881133
